File,post_release_bugs
hibernate-core/src/test/java/org/hibernate/test/service/ServiceBootstrappingTest.java,1
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/EntityIdentifierDescription.java,1
hibernate-core/src/main/java/org/hibernate/loader/plan/exec/process/spi/ResultSetProcessor.java,1
hibernate-core/src/test/java/org/hibernate/test/namingstrategy/complete/BaseNamingTests.java,1
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ImprovedDatabaseInformationImpl.java,2
hibernate-testing/src/main/java/org/hibernate/testing/env/ConnectionProviderBuilder.java,2
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/entities/WithEmbeddedId.java,1
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/PersistentAttributesEnhancer.java,3
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/InlineIdsSubSelectValuesListDeleteHandlerImpl.java,1
hibernate-envers/src/main/java/org/hibernate/envers/RevisionListener.java,1
hibernate-core/src/test/java/org/hibernate/test/version/mappedsuperclass/AbstractEntity.java,1
hibernate-core/src/main/java/org/hibernate/query/criteria/internal/expression/CoalesceExpression.java,1
hibernate-core/src/test/java/org/hibernate/test/jpa/compliance/tck2_2/mapkeycolumn/MapKeyColumnManyToManyTest.java,2
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,2
hibernate-spatial/src/test/java/org/hibernate/spatial/integration/TestSpatialFunctions.java,1
hibernate-core/src/main/java/org/hibernate/internal/EntityManagerMessageLogger.java,2
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/access/TxInvalidationCacheAccessDelegate.java,1
hibernate-core/src/test/java/org/hibernate/test/naturalid/inheritance/spread/SpreadNaturalIdTest.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ZonedDateTimeJavaDescriptor.java,1
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/GroupedSchemaMigratorImpl.java,1
hibernate-core/src/main/java/org/hibernate/query/internal/ParameterMetadataImpl.java,2
hibernate-core/src/main/java/org/hibernate/type/SingleColumnType.java,1
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRemoveEvent.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/filter/secondarytable/SecondaryTableTest.java,1
hibernate-jcache/src/main/java/org/hibernate/cache/jcache/access/ReadWriteCollectionRegionAccessStrategy.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/hashcode/ComponentCollectionHashcodeChangeTest.java,2
hibernate-core/src/test/java/org/hibernate/jpa/test/metamodel/BaseEmbeddedEntity.java,1
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterBindings.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/OffsetDateTimeJavaDescriptor.java,1
hibernate-core/src/test/java/org/hibernate/test/converter/lob/Address.java,1
hibernate-core/src/main/java/org/hibernate/boot/model/process/internal/ScanningCoordinator.java,1
hibernate-core/src/test/java/org/hibernate/cache/spi/NaturalIdCacheKeyTest.java,2
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleMapKeyPropertyComponentMapper.java,1
hibernate-core/src/test/java/org/hibernate/test/jpa/mapkeycolumn/MapKeyColumnManyToManyTest.java,1
hibernate-core/src/test/resources/org/hibernate/query/hhh12076/Settlement.hbm.xml,1
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/util/InvocationAfterCompletion.java,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/inheritance/perclass/Book.java,2
hibernate-core/src/test/java/org/hibernate/test/annotations/entity/BasicHibernateAnnotationsTest.java,1
hibernate-core/src/main/java/org/hibernate/mapping/DependantValue.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/ids/embeddedid/Parent.java,1
hibernate-core/src/main/java/org/hibernate/boot/archive/internal/ExplodedArchiveDescriptor.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/collection/embeddable/Product.java,1
hibernate-core/src/main/java/org/hibernate/persister/entity/EntityPersister.java,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/query/TwoEntityOneAuditedQueryGenerator.java,2
hibernate-core/src/test/java/org/hibernate/test/discriminator/joined/JoinedSubclassInheritanceTest.java,2
hibernate-core/src/test/java/org/hibernate/test/annotations/.gitignore,1
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/InlineIdsOrClauseBulkIdStrategy.java,1
hibernate-core/src/test/java/org/hibernate/test/bulkid/InlineIdsOrClauseBulkCompositeIdTest.java,1
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterListBindingImpl.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/notfound/Currency.java,1
hibernate-core/src/test/java/org/hibernate/test/inheritance/relationship/JoinedInheritanceWithOneToManyTest.java,1
hibernate-core/src/test/java/org/hibernate/dialect/LegacyLimitHandlerTestCase.java,1
hibernate-core/src/main/java/org/hibernate/dialect/function/DB2SubstringFunction.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/query/QueryAndSQLTest.java,2
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/lazy/LazyLoadingByEnhancerSetterTest.java,1
hibernate-core/src/test/java/org/hibernate/test/collection/delayedOperation/ListAddTest.java,1
hibernate-core/src/test/java/org/hibernate/test/stateless/StatelessSessionConnectionTest.java,1
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/access/PutFromLoadValidator.java,2
hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/postgis/PostgisPG94Dialect.java,1
hibernate-core/src/test/java/org/hibernate/test/dialect/unit/locktimeout/HANALockTimeoutTest.java,1
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/jta/DeleteCollectionJtaSessionClosedBeforeCommitTest.java,3
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/OffsetDateTimeDescriptorTest.java,1
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/JdbcProperties.java,1
hibernate-core/src/test/java/org/hibernate/type/descriptor/sql/JdbcTypeJavaClassMappingsTest.java,1
hibernate-core/src/main/java/org/hibernate/id/enhanced/NoopOptimizer.java,1
hibernate-core/src/main/java/org/hibernate/loader/custom/CustomLoader.java,2
hibernate-core/src/test/java/org/hibernate/dialect/SQLServer2012DialectTestCase.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/metamodel/GenericsTest.java,1
hibernate-core/src/test/java/org/hibernate/test/converter/lob/State.java,1
hibernate-core/src/test/java/org/hibernate/test/inheritance/discriminator/embeddable/SingleTableWithEmbeddableTest.java,3
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/SQLServerDialectPaginationTest.java,1
hibernate-core/src/test/java/org/hibernate/test/mapping/ValueVisitorTest.java,1
hibernate-core/src/main/java/org/hibernate/boot/spi/InFlightMetadataCollector.java,1
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/AbstractInlineIdsUpdateHandlerImpl.java,2
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/jdbc/LogicalConnectionTestingImpl.java,1
hibernate-core/src/test/java/org/hibernate/query/hhh12076/SettlementTask.java,1
hibernate-core/src/main/java/org/hibernate/sql/Template.java,1
hibernate-core/src/main/java/org/hibernate/tuple/AbstractNonIdentifierAttribute.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/ClobTypeDescriptor.java,2
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/NamedQueryBinder.java,1
hibernate-core/src/test/java/org/hibernate/id/enhanced/OptimizerUnitTest.java,2
hibernate-core/src/test/java/org/hibernate/test/procedure/PostgreSQLStoredProcedureTest.java,1
hibernate-core/src/test/java/org/hibernate/test/insertordering/InsertOrderingWithMultipleManyToOne.java,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/AbstractToOneMapper.java,1
hibernate-core/src/main/java/org/hibernate/internal/CriteriaImpl.java,1
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,3
hibernate-core/src/test/java/org/hibernate/test/bulkid/InlineIdsSubSelectValuesListBulkCompositeIdTest.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/embedded/RegionalArticle.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/lazy/cache/LazyInCacheTestTask.java,4
hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/SchemaUpdateTask.java,1
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/CastFunctionNode.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/notfound/NotFoundTest.java,3
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,8
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/AbstractInlineIdsBulkIdHandler.java,1
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/OffsetTimeDescriptorTest.java,1
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/jta/AbstractBasicJtaTestScenarios.java,1
hibernate-testing/src/main/java/org/hibernate/testing/Skip.java,1
hibernate-core/src/test/java/org/hibernate/test/util/ReflectionUtil.java,1
hibernate-core/src/test/java/org/hibernate/test/util/jdbc/ConnectionProviderDelegate.java,1
hibernate-core/src/test/java/org/hibernate/test/loadplans/plans/LoadPlanStructureAssertionTest.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/OneToOneJoinTableOptionalTest.java,1
hibernate-core/src/main/java/org/hibernate/type/TypeHelper.java,8
hibernate-core/src/test/java/org/hibernate/test/insertordering/InsertOrderingWithCascadeOnPersist.java,2
hibernate-core/src/test/java/org/hibernate/test/legacy/SQLLoaderTest.java,1
hibernate-core/src/main/java/org/hibernate/criterion/MatchMode.java,1
hibernate-core/src/test/java/org/hibernate/test/sorted/Search.hbm.xml,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/lazy/LazyCollectionDetachTest.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/update/SelectBeforeUpdateTest.java,2
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareNaturalIdRegionAccessStrategy.java,1
hibernate-core/src/main/java/org/hibernate/engine/internal/CascadePoint.java,1
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultAutoFlushEventListener.java,1
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/PersistentAttributesHelper.java,2
hibernate-core/src/test/java/org/hibernate/query/hhh12076/TaskStatus.java,1
hibernate-core/src/main/java/org/hibernate/engine/query/spi/QueryPlanCache.java,1
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultDeleteEventListener.java,1
hibernate-core/src/main/java/org/hibernate/event/internal/MergeContext.java,3
hibernate-core/src/main/java/org/hibernate/type/ArrayType.java,1
hibernate-core/src/test/java/org/hibernate/test/dialect/unit/locktimeout/OracleLockTimeoutTest.java,1
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromReferenceNode.java,1
hibernate-core/src/test/java/org/hibernate/engine/spi/delegation/TestDelegatingSessionBuilder.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/merge/Leaf.java,2
hibernate-core/src/test/java/org/hibernate/test/batchfetch/BatchFetchBootstrapTest.java,4
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/merge/MergeDetachedNonCascadedCollectionInEmbeddableTest.java,1
hibernate-core/src/main/java/org/hibernate/tool/schema/extract/spi/DatabaseInformation.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/OptionalOneToOnePKJCTest.java,1
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/JtaTransactionAdapter.java,1
hibernate-envers/src/main/java/org/hibernate/envers/enhanced/OrderedSequenceGenerator.java,2
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/BasicFormatterImpl.java,3
hibernate-core/src/test/java/org/hibernate/test/schemavalidation/ViewValidationTest.java,2
hibernate-envers/src/main/java/org/hibernate/envers/EntityTrackingRevisionListener.java,1
hibernate-core/src/test/java/org/hibernate/jpa/spi/NativeQueryTupleTransformerTest.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/NClobTypeDescriptor.java,2
hibernate-core/src/main/java/org/hibernate/loader/plan/exec/query/internal/SelectStatementBuilder.java,1
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionOwner.java,1
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/uniqueconstraint/TestEntity.java,1
hibernate-core/src/test/java/org/hibernate/test/fetchprofiles/CollectionLoadedInTwoPhaseLoadTest.java,1
hibernate-core/src/main/java/org/hibernate/cfg/annotations/MapBinder.java,3
hibernate-core/src/main/java/org/hibernate/event/spi/PostDeleteEventListener.java,1
hibernate-core/src/main/java/org/hibernate/tool/enhance/EnhancementTask.java,2
hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/postgis/PostgisDialect.java,2
hibernate-core/src/main/java/org/hibernate/tool/schema/JdbcMetadaAccessStrategy.java,2
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionRemoveEvent.java,1
hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/SchemaUpdate.java,1
hibernate-core/src/test/java/org/hibernate/test/unionsubclass/UnionSubclassTest.java,4
hibernate-core/src/main/java/org/hibernate/hql/spi/id/AbstractIdsBulkIdHandler.java,2
hibernate-core/src/test/java/org/hibernate/test/dialect/unit/sequence/DB2400SequenceInformationExtractorTest.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/OneToOneJoinTableNonOptionalTest.java,1
hibernate-core/src/test/java/org/hibernate/test/dialect/unit/lockhint/AbstractLockHintTest.java,1
hibernate-core/src/main/java/org/hibernate/persister/entity/AbstractPropertyMapping.java,10
hibernate-core/src/test/java/org/hibernate/test/querytimeout/QueryTimeOutTest.java,1
hibernate-core/src/main/java/org/hibernate/result/internal/OutputsImpl.java,1
hibernate-core/src/test/java/org/hibernate/test/type/LongListTypeContributorTest.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/converter/AttributeConverterSqlTypeDescriptorAdapter.java,1
hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java,2
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/access/NonStrictAccessDelegate.java,2
hibernate-jcache/src/test/java/org/hibernate/test/cache/jcache/functional/RefreshUpdatedDataTest.java,2
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBindingValidator.java,3
hibernate-core/src/test/java/org/hibernate/test/id/SequenceGeneratorTest.java,1
hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/postgis/PostgisSupport.java,1
hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterator.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/immutable/ImmutableTest.java,1
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/util/LifecycleCallbacks.java,1
hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingActions.java,2
hibernate-core/src/main/java/org/hibernate/annotations/Entity.java,1
hibernate-jcache/src/main/java/org/hibernate/cache/jcache/access/ReadOnlyEntityRegionAccessStrategy.java,1
hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomRunner.java,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/MapCollectionInitializor.java,1
hibernate-core/src/test/java/org/hibernate/test/hbm/query/NamedQueryTest.java,1
hibernate-core/src/main/java/org/hibernate/transform/CacheableResultTransformer.java,1
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/AbstractInlineIdsDeleteHandlerImpl.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/factory/puUtil/LegacyEntity.java,1
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,5
hibernate-core/src/test/java/org/hibernate/test/collection/set/SetElementNullBasicTest.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/NClobTypeDescriptor.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/procedure/StoreProcedureRefCursorOutParameterByNameTest.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedInsertUpdateSameTransactionTest.java,1
hibernate-core/src/test/java/org/hibernate/test/connections/ConnectionManagementTestCase.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/ops/Workload.java,1
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/LogicalConnectionManagedImpl.java,2
hibernate-core/src/main/java/org/hibernate/mapping/Value.java,1
hibernate-core/src/main/java/org/hibernate/internal/CoreMessageLogger.java,8
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/query/AssociationEntitiesModifiedQueryTest.java,1
hibernate-core/src/main/java/org/hibernate/sql/Sybase11JoinFragment.java,2
hibernate-core/src/main/java/org/hibernate/engine/jdbc/ContextualLobCreator.java,1
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/ColumnNamesTest.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/reflection/Company.java,1
hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStructure.java,1
hibernate-core/src/main/java/org/hibernate/boot/model/relational/AuxiliaryDatabaseObject.java,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/StringTypeDescriptor.java,1
hibernate-core/src/main/java/org/hibernate/action/internal/CollectionUpdateAction.java,1
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultMergeEventListener.java,1
hibernate-core/src/main/java/org/hibernate/dialect/Oracle8iDialect.java,5
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/OperatorNode.java,1
hibernate-core/src/test/java/org/hibernate/boot/spi/delegation/TestDelegatingMetadata.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/dirty/DirtyTrackingNonUpdateableTest.java,2
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,3
hibernate-core/src/test/java/org/hibernate/serialization/GetterSetterSerializationTest.java,2
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultSaveOrUpdateEventListener.java,1
hibernate-core/src/test/java/org/hibernate/test/util/DdlTransactionIsolatorTestingImpl.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/criteria/Color.java,1
hibernate-core/src/test/java/org/hibernate/test/hql/QueryParametersValidationArrayTest.java,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/MetadataTools.java,1
hibernate-core/src/main/java/org/hibernate/resource/transaction/spi/TransactionCoordinator.java,2
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/jta/JtaSessionClosedBeforeCommitTest.java,1
hibernate-core/src/main/java/org/hibernate/cfg/AbstractPropertyHolder.java,2
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/generated/GeneratedColumnTest.java,2
hibernate-core/src/test/java/org/hibernate/test/schemavalidation/JoinTableWithDefaultSchemaTest.java,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/spi/SchemaNameResolver.java,1
hibernate-core/src/test/java/org/hibernate/test/jdbc/internal/SessionJdbcBatchTest.java,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/SinglePropertyMapper.java,2
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/BasicCollectionMapper.java,1
hibernate-core/src/main/java/org/hibernate/procedure/internal/AbstractParameterRegistrationImpl.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/merge/RefreshEnhancedEntityTestTask.java,2
hibernate-core/src/test/java/org/hibernate/test/inheritance/discriminator/SingleTableInheritancePersistTest.java,1
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlParser.java,3
hibernate-core/src/main/java/org/hibernate/resource/transaction/spi/TransactionCoordinatorBuilder.java,1
hibernate-core/src/main/java/org/hibernate/dialect/AbstractTransactSQLDialect.java,3
hibernate-core/src/test/java/org/hibernate/test/annotations/id/UUIDGenerator.java,1
hibernate-core/src/main/java/org/hibernate/secure/internal/JaccPreDeleteEventListener.java,1
hibernate-testing/src/main/java/org/hibernate/testing/AfterClassOnce.java,1
hibernate-core/src/main/java/org/hibernate/bytecode/spi/ByteCodeHelper.java,1
hibernate-ehcache/src/test/java/org/hibernate/test/cache/ehcache/functional/RefreshUpdatedDataTest.java,2
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateSchemaNameTest.java,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/inheritance/single/MappedSuperclassMapTest.java,2
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/ResultSetReturnImpl.java,1
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/derivedid/ColumnLengthTest.java,1
hibernate-core/src/test/java/org/hibernate/test/schematools/TestExtraPhysicalTableTypes.java,1
hibernate-core/src/main/java/org/hibernate/engine/spi/LoadQueryInfluencers.java,2
hibernate-core/src/test/java/org/hibernate/query/NativeQueryWithParenthesesTest.java,1
hibernate-jcache/src/main/java/org/hibernate/cache/jcache/access/NonStrictNaturalIdRegionAccessStrategy.java,1
hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseCoreFunctionalTestCase.java,1
hibernate-core/src/test/java/org/hibernate/test/jpa/compliance/tck2_2/MapKeyColumnTest.java,1
hibernate-core/src/test/java/org/hibernate/test/schemavalidation/LongVarcharValidationTest.java,1
hibernate-core/src/test/java/org/hibernate/test/insertordering/InsertOrderingWithUnidirectionalOneToOneJoinColumn.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/manytoone/EmbeddedIdManyToOneForeignKeyTest.java,1
hibernate-core/src/main/java/org/hibernate/id/enhanced/HiLoOptimizer.java,1
hibernate-core/src/test/java/org/hibernate/stat/internal/ConcurrentStatisticsTest.java,1
hibernate-envers/src/main/java/org/hibernate/envers/AuditReaderFactory.java,1
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/foreignkeys/crossschema/CrossSchemaForeignKeyGenerationTest.java,2
hibernate-core/src/main/java/org/hibernate/loader/entity/BatchingEntityLoader.java,1
hibernate-core/src/main/java/org/hibernate/engine/internal/JoinSequence.java,3
hibernate-core/src/test/java/org/hibernate/jpa/test/transaction/TransactionRollbackTest.java,1
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToDatabase.java,2
hibernate-core/src/test/java/org/hibernate/test/hbm/query/QueryReturnTest.java,1
hibernate-core/src/test/java/org/hibernate/test/multitenancy/schema/AbstractSchemaBasedMultiTenancyTest.java,1
hibernate-core/src/test/java/org/hibernate/test/extralazy/Student.java,2
hibernate-core/src/test/resources/org/hibernate/test/annotations/reflection/orm.xml,1
hibernate-core/src/test/java/org/hibernate/jpa/test/procedure/StoreProcedureRefCursorOutParameterByPositionTest.java,1
hibernate-core/src/main/java/org/hibernate/event/spi/PreUpdateEventListener.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/query/NamedQueryTest.java,1
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/MapEntryNode.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/query/QueryTest.java,5
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/InlineIdsSubSelectValueListBulkIdStrategy.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/metadata/StaticMetadataTest.java,1
hibernate-core/src/main/java/org/hibernate/resource/transaction/spi/TransactionCoordinatorOwner.java,2
hibernate-core/src/test/java/org/hibernate/test/dynamicmap/DynamicMapTest.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/lazy/group/LGMB_To.java,3
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRecreateEventListener.java,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiPropertyMapper.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/cascade/multilevel/MultiLevelCascadeTest.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/lazy/notfound/LazyNotFoundOneToOneTest.java,1
hibernate-core/src/main/java/org/hibernate/dialect/pagination/LegacyFirstLimitHandler.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/factory/puUtil/ModernEntity.java,1
hibernate-spatial/src/test/java/org/hibernate/spatial/dialect/hana/TestHANASpatialFunctions.java,1
hibernate-core/src/main/java/org/hibernate/query/criteria/internal/expression/EntityTypeExpression.java,1
hibernate-core/src/main/java/org/hibernate/id/MultipleHiLoPerTableGenerator.java,1
hibernate-core/src/test/java/org/hibernate/test/discriminator/joined/ChildEntity.java,1
hibernate-core/src/test/java/org/hibernate/jpa/test/orphan/onetoone/OneToOneOrphanTest.java,1
hibernate-core/src/test/java/org/hibernate/test/stateless/StatelessSessionTest.java,2
hibernate-core/src/main/java/org/hibernate/engine/jdbc/SerializableClobProxy.java,1
hibernate-core/src/test/java/org/hibernate/test/component/empty/SelectBeforeUpdateEmbeddedTest.java,1
hibernate-core/src/main/java/org/hibernate/engine/internal/Nullability.java,1
hibernate-core/src/test/java/org/hibernate/engine/query/InformixFunctionTest.java,1
hibernate-core/src/main/java/org/hibernate/persister/collection/CollectionPropertyMapping.java,1
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/cluster/EntityCollectionInvalidationTest.java,1
hibernate-core/src/test/resources/org/hibernate/jpa/test/persistenceunit/META-INF/persistenceUnitForNameDuplicationTest.xml,1
hibernate-core/src/test/java/org/hibernate/test/type/SmallIntToShortClassMappingTest.java,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/EnversSettings.java,1
hibernate-core/src/main/java/org/hibernate/sql/QueryJoinFragment.java,1
hibernate-core/src/test/java/org/hibernate/boot/spi/delegation/TestDelegatingSessionFactoryBuilder.java,1
hibernate-core/src/main/java/org/hibernate/sql/OracleJoinFragment.java,1
hibernate-core/src/test/java/org/hibernate/test/compositeusertype/nested/Point.java,1
hibernate-core/src/test/java/org/hibernate/test/collection/dereferenced/UnversionedCascadeDereferencedCollectionTest.java,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/merge/MergeEnhancedEntityTestTask.java,2
hibernate-core/src/test/java/org/hibernate/test/jpa/mapkeycolumn/MapKeyColumnOneToManyJoinTableTest.java,1
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/stress/CorrectnessTestCase.java,1
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdXrefDelegate.java,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/inheritance/joined/MappedSuperclassMapTest.java,2
hibernate-core/src/main/java/org/hibernate/query/criteria/internal/FromImplementor.java,1
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/uniqueconstraint/UniqueConstraintGenerationTest.java,1
hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,4
hibernate-core/src/test/java/org/hibernate/jpa/test/cdi/extended/NonConversationalPersistenceContextExtendedTest.java,1
hibernate-core/src/main/java/org/hibernate/dialect/DB2390Dialect.java,3
hibernate-orm-modules/src/test/java/org/hibernate/wildfly/integrationtest/TransactionRollbackTest.java,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/collection/embeddable/EmbeddableList3.java,2
hibernate-core/src/main/java/org/hibernate/Interceptor.java,1
hibernate-core/src/test/java/org/hibernate/test/dialect/functional/Product2.java,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Parent.java,1
hibernate-core/src/test/java/org/hibernate/test/cid/CompositeIdWithGeneratorTest.java,1
hibernate-core/src/main/antlr/hql-sql.g,2
hibernate-core/src/main/java/org/hibernate/hql/spi/id/inline/InlineIdsSubSelectValuesListUpdateHandlerImpl.java,2
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/entities/PK.java,1
hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/FilteringXMLEventReader.java,1
