id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Checked,ParentNodeType,RecoverFlag,InnerCatch,ParentTryStartLine,Logged,MultiLog,Abort,Default,GetCause,OtherInvocation,NumThrown,NumThrowNew,NumThrowWrapCurrentException,Return,Continue,EmptyBlock,CatchException,FinallyThrowing,NumDistinctMethods,NumMethodsNotBinded,NumDistinctExceptions,NumSpecificHandler,NumSubsumptionHandler,NumSupersumptionHandler,NumOtherHandler,MaxLevel,NumIsBindingInfo,NumIsDocSemantic,NumIsDocSyntax,NumIsThrow,ToDo,ExceptionType,ParentMethod,ParentType,Filename,StartLine
72,99,115,14,118,120,1,3894,30,98,126,27,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",118
73,167,178,9,181,183,1,5702,30,166,188,21,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",181
74,193,201,7,204,206,1,6281,30,192,211,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",204
75,280,293,13,296,298,1,9721,30,279,306,29,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",296
76,311,325,10,328,330,1,10921,30,310,336,24,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",328
77,381,392,9,395,397,1,13401,30,380,401,21,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",395
78,406,412,6,415,417,1,13943,30,405,421,18,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,3,3,2,0,1,1,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.entity.EntityRegionAccessStrategyTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\entity\EntityRegionAccessStrategyTest.java",415
79,106,108,1,108,110,1,4202,45,105,116,12,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.query.QueryRegionImplTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\query\QueryRegionImplTest.java",108
80,328,340,12,340,343,2,10968,68,327,348,22,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,0,0,0,6,2,1,0,2,0,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.query.QueryRegionImplTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\query\QueryRegionImplTest.java",340
81,353,363,10,363,366,2,11649,68,352,371,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,1,0,1,0,0,"AssertionFailedError","run()","org.hibernate.test.cache.infinispan.query.QueryRegionImplTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\query\QueryRegionImplTest.java",363
82,77,80,1,80,83,1,2200,62,67,84,14,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","fromExternalName(String)","org.hibernate.cache.spi.access.AccessType","hibernate-core\src\main\java\org\hibernate\cache\spi\access\AccessType.java",80
83,87,90,1,90,93,1,2437,72,82,94,9,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","interpretExternalSetting(String)","org.hibernate.CacheMode","hibernate-core\src\main\java\org\hibernate\CacheMode.java",90
84,1612,1615,1,1615,1618,1,71189,112,1604,1628,19,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","getAccessType(List<Annotation>,Element)","org.hibernate.cfg.annotations.reflection.JPAOverriddenAnnotationReader","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1615
85,1818,1821,1,1821,1824,1,79766,112,1813,1839,24,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","getAccessType(Element,XMLContext.Default)","org.hibernate.cfg.annotations.reflection.JPAOverriddenAnnotationReader","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\JPAOverriddenAnnotationReader.java",1821
86,125,128,1,128,131,1,4838,112,122,134,10,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","setAccess(String,Default)","org.hibernate.cfg.annotations.reflection.XMLContext","hibernate-core\src\main\java\org\hibernate\cfg\annotations\reflection\XMLContext.java",128
87,54,57,1,57,60,1,1616,136,49,62,11,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","getMode(String)","org.hibernate.cfg.beanvalidation.ValidationMode","hibernate-core\src\main\java\org\hibernate\cfg\beanvalidation\ValidationMode.java",57
88,79,82,1,82,86,2,2671,128,72,89,13,1,1,-9,0,24,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0,1,0,0,"IllegalArgumentException","getSnapshot(CollectionPersister)","org.hibernate.collection.internal.PersistentArrayHolder","hibernate-core\src\main\java\org\hibernate\collection\internal\PersistentArrayHolder.java",82
89,174,177,1,177,180,0,5604,22,114,188,46,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","internalMakeSubgraph(Class<X>)","org.hibernate.jpa.graph.internal.AttributeNodeImpl","hibernate-core\src\main\java\org\hibernate\jpa\graph\internal\AttributeNodeImpl.java",177
90,83,87,2,87,90,1,2667,110,78,99,16,1,1,-9,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","interpretExternalSetting(String)","org.hibernate.jpa.internal.util.FlushModeTypeHelper","hibernate-core\src\main\java\org\hibernate\jpa\internal\util\FlushModeTypeHelper.java",87
91,91,94,1,94,96,0,2922,5,78,99,16,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,1,1,0,0,0,1,0,"IllegalArgumentException","interpretExternalSetting(String)","org.hibernate.jpa.internal.util.FlushModeTypeHelper","hibernate-core\src\main\java\org\hibernate\jpa\internal\util\FlushModeTypeHelper.java",94
92,416,421,2,428,447,1,17417,812,398,455,18,1,1,-9,0,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,"IllegalArgumentException","registerAttribute(Class,Attribute<X,?>)","org.hibernate.metamodel.internal.MetadataContext","hibernate-core\src\main\java\org\hibernate\metamodel\internal\MetadataContext.java",428
93,56,65,1,84,94,2,2455,240,55,95,10,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","get(Object)","org.hibernate.property.access.spi.EnhancedGetterMethodImpl","hibernate-core\src\main\java\org\hibernate\property\access\spi\EnhancedGetterMethodImpl.java",84
94,48,65,12,104,128,9,2935,640,47,129,39,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","set(Object,Object,SessionFactoryImplementor)","org.hibernate.property.access.spi.EnhancedSetterImpl","hibernate-core\src\main\java\org\hibernate\property\access\spi\EnhancedSetterImpl.java",104
95,40,43,1,62,72,2,1710,240,39,73,13,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","get(Object)","org.hibernate.property.access.spi.GetterMethodImpl","hibernate-core\src\main\java\org\hibernate\property\access\spi\GetterMethodImpl.java",62
96,43,46,1,85,109,9,2297,640,42,110,28,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","set(Object,Object,SessionFactoryImplementor)","org.hibernate.property.access.spi.SetterMethodImpl","hibernate-core\src\main\java\org\hibernate\property\access\spi\SetterMethodImpl.java",85
97,425,431,4,431,440,1,12310,179,424,441,9,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","fromName(String)","org.hibernate.type.EnumType.NamedEnumValueMapper","hibernate-core\src\main\java\org\hibernate\type\EnumType.java",431
98,354,357,1,357,360,0,10337,93,346,361,10,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,6,1,0,0,5,3,0,0,3,3,0,"IllegalArgumentException","testReplaceManagedEntity()","org.hibernate.event.internal.MergeContextTest","hibernate-core\src\test\java\org\hibernate\event\internal\MergeContextTest.java",357
99,384,388,2,388,391,0,11373,81,374,395,16,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,6,1,0,0,5,3,0,0,3,3,0,"IllegalArgumentException","testManagedAssociatedWith2ExistingMergeEntities()","org.hibernate.event.internal.MergeContextTest","hibernate-core\src\test\java\org\hibernate\event\internal\MergeContextTest.java",388
100,109,114,3,114,117,0,3328,18,101,122,18,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","listenerAnnotation()","org.hibernate.jpa.test.callbacks.CallbacksTest","hibernate-core\src\test\java\org\hibernate\jpa\test\callbacks\CallbacksTest.java",114
101,88,94,4,94,97,0,2903,20,82,103,14,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testNoAssignments()","org.hibernate.jpa.test.criteria.ManipulationCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\ManipulationCriteriaTest.java",94
102,130,137,5,137,139,0,4221,6,123,181,49,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testJoinsAndFetchesDisallowed()","org.hibernate.jpa.test.criteria.ManipulationCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\ManipulationCriteriaTest.java",137
103,142,149,5,149,151,0,4602,6,123,181,49,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testJoinsAndFetchesDisallowed()","org.hibernate.jpa.test.criteria.ManipulationCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\ManipulationCriteriaTest.java",149
104,154,161,5,161,163,0,4981,6,123,181,49,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testJoinsAndFetchesDisallowed()","org.hibernate.jpa.test.criteria.ManipulationCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\ManipulationCriteriaTest.java",161
105,166,173,5,173,175,0,5362,6,123,181,49,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testJoinsAndFetchesDisallowed()","org.hibernate.jpa.test.criteria.ManipulationCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\ManipulationCriteriaTest.java",173
106,122,126,2,126,128,0,4619,5,112,131,17,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testIllegalArgumentExceptionBuildingTupleWithSameAliases()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",126
107,161,165,2,165,167,0,5877,5,133,177,37,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testVariousTupleAccessMethods()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",165
108,187,192,3,192,194,0,6893,5,179,197,16,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testIllegalArgumentExceptionBuildingSelectArrayWithSameAliases()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",192
109,220,224,2,224,226,0,7908,5,199,253,45,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testInvalidTupleIndexAccess()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",224
110,227,231,2,231,233,0,8039,5,199,253,45,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testInvalidTupleIndexAccess()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",231
111,237,241,2,241,243,0,8244,5,199,253,45,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testInvalidTupleIndexAccess()","org.hibernate.jpa.test.criteria.tuple.TupleCriteriaTest","hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\tuple\TupleCriteriaTest.java",241
112,24,28,2,28,31,0,771,18,22,47,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testWrongIdType()","org.hibernate.jpa.test.emops.GetReferenceTest","hibernate-core\src\test\java\org\hibernate\jpa\test\emops\GetReferenceTest.java",28
113,35,39,2,39,42,0,988,18,22,47,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testWrongIdType()","org.hibernate.jpa.test.emops.GetReferenceTest","hibernate-core\src\test\java\org\hibernate\jpa\test\emops\GetReferenceTest.java",39
114,126,131,3,131,134,0,4310,19,117,140,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testRemoveAndMerge()","org.hibernate.jpa.test.emops.MergeTest","hibernate-core\src\test\java\org\hibernate\jpa\test\emops\MergeTest.java",131
115,30,34,2,34,37,0,867,18,22,41,14,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testRefreshNonManaged()","org.hibernate.jpa.test.emops.RefreshTest","hibernate-core\src\test\java\org\hibernate\jpa\test\emops\RefreshTest.java",34
116,174,178,2,178,184,3,5325,99,170,201,28,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testContains()","org.hibernate.jpa.test.EntityManagerTest","hibernate-core\src\test\java\org\hibernate\jpa\test\EntityManagerTest.java",178
117,250,254,2,254,269,13,7397,597,247,288,37,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testSerializableException()","org.hibernate.jpa.test.EntityManagerTest","hibernate-core\src\test\java\org\hibernate\jpa\test\EntityManagerTest.java",254
118,70,74,2,74,76,0,2813,5,68,89,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","checkNonExistentAttributeAccess(ManagedType)","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",74
119,76,80,2,80,82,0,3030,5,68,89,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","checkNonExistentAttributeAccess(ManagedType)","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",80
120,82,86,2,86,88,0,3233,5,68,89,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","checkNonExistentAttributeAccess(ManagedType)","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",86
121,126,130,2,130,133,0,5384,27,113,203,78,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testEntity()","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",130
122,177,181,2,181,184,0,7974,22,113,203,78,1,1,-9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testEntity()","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",181
123,184,188,2,188,191,0,8212,22,113,203,78,1,1,-9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testEntity()","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",188
124,402,406,2,406,409,0,18896,18,400,410,7,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","verifyDeclaredIdNotPresentAndIdPresent(IdentifiableType<?>)","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",406
125,412,416,2,416,419,0,19129,18,411,420,6,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","verifyDeclaredVersionNotPresent(IdentifiableType<?>)","org.hibernate.jpa.test.metadata.MetadataTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metadata\MetadataTest.java",416
126,47,51,2,51,53,0,1751,5,42,57,11,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testAttributeAccess()","org.hibernate.jpa.test.metamodel.MappedSuperclassTypeTest","hibernate-core\src\test\java\org\hibernate\jpa\test\metamodel\MappedSuperclassTypeTest.java",51
127,44,48,2,48,50,0,1387,5,42,58,11,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testAccess()","org.hibernate.jpa.test.metamodel.MixedIdAndIdClassHandling","hibernate-core\src\test\java\org\hibernate\jpa\test\metamodel\MixedIdAndIdClassHandling.java",48
128,42,46,2,46,49,0,1225,20,39,54,12,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testNonEntity()","org.hibernate.jpa.test.ops.FindTest","hibernate-core\src\test\java\org\hibernate\jpa\test\ops\FindTest.java",46
129,113,117,2,117,120,0,3671,20,110,125,12,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testNonEntity()","org.hibernate.jpa.test.ops.GetLoadTest","hibernate-core\src\test\java\org\hibernate\jpa\test\ops\GetLoadTest.java",117
130,179,184,3,184,187,0,5330,44,173,203,22,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testSettingNonExistingParams()","org.hibernate.jpa.test.procedure.JpaTckUsageTest","hibernate-core\src\test\java\org\hibernate\jpa\test\procedure\JpaTckUsageTest.java",184
131,189,194,3,194,197,0,5642,44,173,203,22,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testSettingNonExistingParams()","org.hibernate.jpa.test.procedure.JpaTckUsageTest","hibernate-core\src\test\java\org\hibernate\jpa\test\procedure\JpaTckUsageTest.java",194
132,78,82,2,82,85,0,2414,19,74,105,25,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testTypedManipulationQueryError()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",82
133,91,95,2,95,98,0,2707,19,74,105,25,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testTypedManipulationQueryError()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",95
134,1057,1061,2,1061,1064,0,33044,31,1043,1084,33,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testPositionalParameterWithUserError()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1061
135,1067,1072,3,1072,1076,1,33417,55,1043,1084,33,1,1,-9,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testPositionalParameterWithUserError()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1072
136,1264,1268,2,1268,1271,0,38932,20,1257,1291,21,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testUnavailableNamedQuery()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1268
137,62,66,2,66,70,1,2123,79,52,76,21,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testIgnoringHbm()","org.hibernate.test.annotations.ConfigurationTest","hibernate-core\src\test\java\org\hibernate\test\annotations\ConfigurationTest.java",66
138,69,74,3,74,79,2,2276,120,66,86,15,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testJoinFetchOfAnAnyTypeAttribute()","org.hibernate.test.any.AnyTypeTest","hibernate-core\src\test\java\org\hibernate\test\any\AnyTypeTest.java",74
139,64,68,2,68,72,2,2037,311,59,73,11,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,3,0,0,1,0,0,"IllegalArgumentException","testIntegerWrapperThrowsException()","org.hibernate.test.converter.literal.QueryLiteralTest","hibernate-core\src\test\java\org\hibernate\test\converter\literal\QueryLiteralTest.java",68
140,233,238,3,238,242,1,9081,80,231,246,12,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testLessThanOperator()","org.hibernate.test.cut.CompositeUserTypeTest","hibernate-core\src\test\java\org\hibernate\test\cut\CompositeUserTypeTest.java",238
141,256,261,3,261,265,1,9821,80,254,269,12,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testLessOrEqualOperator()","org.hibernate.test.cut.CompositeUserTypeTest","hibernate-core\src\test\java\org\hibernate\test\cut\CompositeUserTypeTest.java",261
142,279,284,3,284,288,1,10559,80,277,292,12,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalArgumentException","testGreaterThanOperator()","org.hibernate.test.cut.CompositeUserTypeTest","hibernate-core\src\test\java\org\hibernate\test\cut\CompositeUserTypeTest.java",284
