id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Line,LOC,Start,Length,NumExceptions,ThrowsException,ThrowsKitchenSink,ExceptionType,FilePath,StartLine
1742,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,68,5,2360,173,1,0,0,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",68
1743,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,73,4,2538,118,1,0,0,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",73
1744,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,81,4,2798,140,2,0,1,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",81
1745,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,85,8,2943,310,1,0,0,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",85
1746,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,93,7,3258,301,3,0,1,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",93
1747,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,100,9,3564,353,6,0,1,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",100
1748,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,109,8,3922,263,3,0,1,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",109
1749,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,117,8,4190,258,2,0,1,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",117
1750,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,125,3,4453,70,1,0,0,"org.hibernate.test.cache.infinispan.functional.cluster.SystemException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionManagerImpl.java",125
1751,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,102,15,3021,769,2,0,1,"org.hibernate.test.cut.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cut\CompositeDateTimeUserType.java",102
1752,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,117,17,3793,656,2,0,1,"org.hibernate.test.cut.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cut\CompositeDateTimeUserType.java",117
1753,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,75,12,2067,420,2,0,1,"org.hibernate.test.cut.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cut\MonetoryAmountUserType.java",75
1754,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,87,13,2490,478,2,0,1,"org.hibernate.test.cut.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cut\MonetoryAmountUserType.java",87
1755,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,1003,23,34029,998,3,0,1,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\AbstractSharedSessionContract.java",1003
1756,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,35,15,1154,361,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\ContextualJdbcConnectionAccess.java",35
1757,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,50,15,1518,378,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\ContextualJdbcConnectionAccess.java",50
1758,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,42,21,1325,462,2,0,1,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\IteratorImpl.java",42
1759,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,81,12,2315,258,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\IteratorImpl.java",81
1760,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,31,11,974,236,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\NonContextualJdbcConnectionAccess.java",31
1761,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,42,11,1213,251,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\NonContextualJdbcConnectionAccess.java",42
1762,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,414,7,17770,324,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\SessionFactoryImpl.java",414
1763,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,421,10,18099,390,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\SessionFactoryImpl.java",421
1764,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,2277,6,72298,181,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\SessionImpl.java",2277
1765,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,2289,5,72683,174,1,0,0,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\SessionImpl.java",2289
1766,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,3809,26,115103,1104,3,0,1,"org.hibernate.internal.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\internal\SessionImpl.java",3809
1767,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,50,5,1472,158,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\Externalizers.java",50
1768,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,62,7,1633,242,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\FutureUpdate.java",62
1769,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,104,5,2856,139,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\FutureUpdate.java",104
1770,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,120,12,3509,359,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\Tombstone.java",120
1771,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,157,5,4645,151,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\Tombstone.java",157
1772,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,66,12,1722,302,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\TombstoneUpdate.java",66
1773,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,93,8,2562,285,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\VersionedEntry.java",93
1774,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,117,5,3357,155,2,0,1,"org.hibernate.cache.infinispan.util.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\VersionedEntry.java",117
1775,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,53,21,1714,847,1,0,0,"org.hibernate.test.exception.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\exception\SQLExceptionConversionTest.java",53
1776,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,87,18,2804,645,1,0,0,"org.hibernate.test.exception.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\exception\SQLExceptionConversionTest.java",87
1777,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,124,22,3827,940,1,0,0,"org.hibernate.test.exception.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\exception\SQLExceptionConversionTest.java",124
1778,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,24,4,606,64,1,0,0,"org.hibernate.lob.IOException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\lob\ReaderInputStream.java",24
1779,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,41,20,1316,810,1,0,0,"org.hibernate.envers.test.URISyntaxException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-envers\src\test\java\org\hibernate\envers\test\AbstractOneSessionTest.java",41
1780,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,61,2,2129,83,2,0,1,"org.hibernate.envers.test.URISyntaxException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-envers\src\test\java\org\hibernate\envers\test\AbstractOneSessionTest.java",61
1781,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,44,17,1603,1047,1,1,0,"org.hibernate.jpa.test.criteria.paths.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\paths\SingularAttributeJoinTest.java",44
1782,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,62,13,2658,766,1,1,0,"org.hibernate.jpa.test.criteria.paths.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\jpa\test\criteria\paths\SingularAttributeJoinTest.java",62
1783,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,86,18,4411,620,1,0,0,"org.hibernate.test.cache.infinispan.functional.classloader.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\classloader\SelectedClassnameClassLoader.java",86
1784,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,104,21,5037,594,1,0,0,"org.hibernate.test.cache.infinispan.functional.classloader.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\classloader\SelectedClassnameClassLoader.java",104
1785,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,125,19,5637,837,2,0,1,"org.hibernate.test.cache.infinispan.functional.classloader.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\classloader\SelectedClassnameClassLoader.java",125
1786,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,20,19,548,486,1,1,0,"org.hibernate.test.annotations.target.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\target\TargetTest.java",20
1787,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,39,24,1037,624,1,1,0,"org.hibernate.test.annotations.target.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\target\TargetTest.java",39
1788,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,63,24,1664,641,1,1,0,"org.hibernate.test.annotations.target.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\target\TargetTest.java",63
1789,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,72,27,2267,1399,1,0,0,"org.hibernate.test.collection.list.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\collection\list\PersistentListTest.java",72
1790,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,129,26,4565,1469,1,0,0,"org.hibernate.test.collection.list.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\collection\list\PersistentListTest.java",129
1791,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,265,22,9386,685,2,0,1,"org.hibernate.test.hql.TokenStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\hql\EJBQLTest.java",265
1792,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,1096,4,68830,119,2,0,1,"org.hibernate.test.hql.TokenStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\hql\HqlParserTest.java",1096
1793,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,1100,4,68952,114,2,0,1,"org.hibernate.test.hql.TokenStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\hql\HqlParserTest.java",1100
1794,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,1104,14,69069,665,2,0,1,"org.hibernate.test.hql.TokenStreamException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\hql\HqlParserTest.java",1104
1795,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,60,6,1901,159,1,0,0,"org.hibernate.cache.infinispan.util.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\util\InvocationAfterCompletion.java",60
1796,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,269,14,10859,568,1,0,0,"org.hibernate.action.internal.IOException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\action\internal\UnresolvedEntityInsertActions.java",269
1797,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,283,29,11430,1100,2,0,1,"org.hibernate.action.internal.IOException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\action\internal\UnresolvedEntityInsertActions.java",283
1798,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,55,20,1877,518,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",55
1799,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,75,50,2398,1664,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",75
1800,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,125,55,4065,1438,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",125
1801,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,180,52,5506,1481,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",180
1802,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,232,52,6990,1600,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",232
1803,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,284,36,8593,958,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",284
1804,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,320,28,9554,714,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",320
1805,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,348,34,10271,878,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",348
1806,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,382,29,11152,763,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",382
1807,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,411,35,11918,831,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OneToManyTest.java",411
1808,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,49,36,1689,923,1,1,0,"org.hibernate.test.annotations.onetomany.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\annotations\onetomany\OrderByTest.java",49
1809,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,56,10,1643,477,1,0,0,"org.hibernate.spatial.dialect.mysql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\mysql\MySQLGeometryTypeDescriptor.java",56
1810,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,66,10,2125,478,1,0,0,"org.hibernate.spatial.dialect.mysql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\mysql\MySQLGeometryTypeDescriptor.java",66
1811,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,82,5,2782,195,1,0,0,"org.hibernate.spatial.dialect.mysql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\mysql\MySQLGeometryTypeDescriptor.java",82
1812,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,87,5,2982,216,1,0,0,"org.hibernate.spatial.dialect.mysql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\mysql\MySQLGeometryTypeDescriptor.java",87
1813,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,92,6,3203,222,1,0,0,"org.hibernate.spatial.dialect.mysql.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-spatial\src\main\java\org\hibernate\spatial\dialect\mysql\MySQLGeometryTypeDescriptor.java",92
1814,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,36,16,1172,798,1,1,0,"org.hibernate.test.cfg.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cfg\AnnotationBinderTest.java",36
1815,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,32,11,834,379,1,1,0,"org.hibernate.test.cfg.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cfg\CacheableFileTest.java",32
1816,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,43,11,1216,250,1,1,0,"org.hibernate.test.cfg.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cfg\CacheableFileTest.java",43
1817,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,54,17,1469,677,1,1,0,"org.hibernate.test.cfg.Exception","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\cfg\CacheableFileTest.java",54
1818,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,35,44,1060,1794,2,0,1,"org.hibernate.test.collection.original.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\collection\original\CollectionTest.java",35
1819,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,79,45,2857,1197,2,0,1,"org.hibernate.test.collection.original.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\test\java\org\hibernate\test\collection\original\CollectionTest.java",79
1820,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,37,23,1590,692,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\ImprovedDatabaseInformationImpl.java",37
1821,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,60,18,2285,560,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\ImprovedDatabaseInformationImpl.java",60
1822,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,68,5,2071,97,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\JdbcConnectionAccessConnectionProviderImpl.java",68
1823,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,73,29,2171,775,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\JdbcConnectionAccessConnectionProviderImpl.java",73
1824,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,59,5,1717,97,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\JdbcConnectionAccessProvidedConnectionImpl.java",59
1825,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,64,16,1817,469,1,0,0,"org.hibernate.tool.schema.internal.exec.SQLException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\tool\schema\internal\exec\JdbcConnectionAccessProvidedConnectionImpl.java",64
1826,0,0,0,0,0,0,0,0,0,0,0,1,1,-9,214,8,6617,360,2,0,1,"org.hibernate.resource.jdbc.internal.ClassNotFoundException","D:\SoftwareMiningandAnalysis\hibernate-orm-5.2.0\hibernate-orm-5.2.0\hibernate-core\src\main\java\org\hibernate\resource\jdbc\internal\LogicalConnectionManagedImpl.java",214
