Filename,# of code changes,Code churn %
hibernate-core/src/main/java/org/hibernate/jpa/HibernatePersistenceProvider.java,6243,85.07%
hibernate-core/src/main/java/org/hibernate/jpa/HibernatePersistenceProvider.java,6185,85.25%
hibernate-core/src/main/java/org/hibernate/jpa/HibernateEntityManagerFactory.java,129264,11.58%
hibernate-core/src/main/java/org/hibernate/jpa/HibernateEntityManagerFactory.java,112350,11.39%
hibernate-core/src/main/java/org/hibernate/jpa/HibernateEntityManager.java,129230,11.57%
hibernate-core/src/main/java/org/hibernate/jpa/AvailableSettings.java,129222,11.57%
hibernate-core/src/main/java/org/hibernate/jpa/AvailableSettings.java,112348,11.39%
hibernate-core/src/main/java/org/hibernate/jpa/AvailableSettings.java,100979,13.49%
hibernate-core/src/main/java/org/hibernate/jdbc/WorkExecutorVisitable.java,128940,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/xml/FilteringXMLEventReader.java,128938,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/xml/BufferedXMLEventReader.java,128936,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterator.java,128934,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterable.java,128930,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/collections/IdentityMap.java,151167,12.29%
hibernate-core/src/main/java/org/hibernate/internal/util/collections/ConcurrentReferenceHashMap.java,128926,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/collections/BoundedConcurrentHashMap.java,128918,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/ValueHolder.java,128908,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/StringHelper.java,128906,11.56%
hibernate-core/src/main/java/org/hibernate/internal/util/ReflectHelper.java,128896,11.56%
hibernate-core/src/main/java/org/hibernate/internal/log/DeprecationLogger.java,128894,11.56%
hibernate-core/src/main/java/org/hibernate/internal/log/DeprecationLogger.java,111126,11.25%
hibernate-core/src/main/java/org/hibernate/internal/WrapperOptionsImpl.java,145331,11.95%
hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,16027,69.29%
hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,15653,70.83%
hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,128878,11.56%
hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,111118,11.25%
hibernate-core/src/main/java/org/hibernate/internal/SharedSessionCreationOptions.java,145283,11.99%
hibernate-core/src/main/java/org/hibernate/internal/SharedSessionCreationOptions.java,128621,11.66%
hibernate-core/src/main/java/org/hibernate/internal/SharedSessionCreationOptions.java,111112,11.25%
hibernate-core/src/main/java/org/hibernate/internal/SessionOwnerBehavior.java,145256,11.97%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,16020,69.31%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,128612,11.66%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,12760,78.40%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,12743,78.37%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,112278,11.40%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,111110,11.25%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,109733,11.39%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,109729,11.39%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,109666,11.38%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,109643,11.37%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,106146,13.41%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,106005,13.34%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105859,13.34%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105857,13.34%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105832,13.35%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105624,13.36%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105612,13.36%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,105330,13.30%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,103827,13.53%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,103347,13.58%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,103260,13.63%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,102254,13.91%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,101555,13.66%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,101310,13.62%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,101086,13.55%
hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,100860,13.44%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryObserverChain.java,100800,13.41%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,803,52.43%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,59476,-45.78%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,126237,11.14%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,112153,11.39%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,110800,11.50%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,110140,11.40%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,107292,13.49%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,107162,13.40%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,107086,13.37%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,105878,13.35%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,105867,13.34%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,105487,13.31%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,105319,13.30%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,103800,13.55%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,103362,13.58%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,103350,13.58%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,102268,13.92%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,102252,13.91%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,102242,13.90%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,102041,13.90%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,101543,13.66%
hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,100787,13.40%
hibernate-core/src/main/java/org/hibernate/internal/SessionCreationOptions.java,145246,11.97%
hibernate-core/src/main/java/org/hibernate/internal/SessionCreationOptions.java,125180,11.42%
hibernate-core/src/main/java/org/hibernate/internal/SessionCreationOptions.java,110649,11.48%
hibernate-core/src/main/java/org/hibernate/internal/ScrollableResultsImpl.java,125121,11.38%
hibernate-core/src/main/java/org/hibernate/internal/SQLQueryImpl.java,125117,11.38%
hibernate-core/src/main/java/org/hibernate/internal/QueryImpl.java,124622,11.82%
hibernate-core/src/main/java/org/hibernate/internal/NonContextualJdbcConnectionAccess.java,145239,11.97%
hibernate-core/src/main/java/org/hibernate/internal/NonContextualJdbcConnectionAccess.java,124489,11.94%
hibernate-core/src/main/java/org/hibernate/internal/NamedQueryRepository.java,124479,11.94%
hibernate-core/src/main/java/org/hibernate/internal/JdbcSessionContextImpl.java,145188,11.94%
hibernate-core/src/main/java/org/hibernate/internal/JdbcSessionContextImpl.java,124279,12.12%
hibernate-core/src/main/java/org/hibernate/internal/JdbcObserverImpl.java,145099,11.88%
hibernate-core/src/main/java/org/hibernate/internal/JdbcObserverImpl.java,124256,12.11%
hibernate-core/src/main/java/org/hibernate/internal/IteratorImpl.java,124230,12.11%
hibernate-core/src/main/java/org/hibernate/internal/HEMLogging.java,124228,12.11%
hibernate-core/src/main/java/org/hibernate/internal/FilterImpl.java,124226,12.11%
hibernate-core/src/main/java/org/hibernate/internal/FetchingScrollableResultsImpl.java,124217,12.11%
hibernate-core/src/main/java/org/hibernate/internal/ExceptionMapperStandardImpl.java,145017,11.84%
hibernate-core/src/main/java/org/hibernate/internal/ExceptionMapperStandardImpl.java,124213,12.11%
hibernate-core/src/main/java/org/hibernate/internal/ExceptionConverterImpl.java,102958,13.89%
hibernate-core/src/main/java/org/hibernate/internal/EntityManagerMessageLogger.java,124203,12.11%
hibernate-core/src/main/java/org/hibernate/internal/CriteriaImpl.java,124199,12.11%
hibernate-core/src/main/java/org/hibernate/internal/CoreMessageLogger.java,124167,12.11%
hibernate-core/src/main/java/org/hibernate/internal/CoordinatingEntityNameResolver.java,144981,11.82%
hibernate-core/src/main/java/org/hibernate/internal/CoordinatingEntityNameResolver.java,124154,12.11%
hibernate-core/src/main/java/org/hibernate/internal/CoordinatingEntityNameResolver.java,110106,11.44%
hibernate-core/src/main/java/org/hibernate/internal/ContextualJdbcConnectionAccess.java,144941,11.79%
hibernate-core/src/main/java/org/hibernate/internal/ContextualJdbcConnectionAccess.java,124148,12.11%
hibernate-core/src/main/java/org/hibernate/internal/CollectionFilterImpl.java,124124,12.10%
hibernate-core/src/main/java/org/hibernate/internal/CacheImpl.java,124033,12.19%
hibernate-core/src/main/java/org/hibernate/internal/CacheImpl.java,112095,11.36%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,7925,85.29%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,16013,69.34%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,15646,70.87%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,144878,11.75%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,123706,12.10%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,112092,11.36%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,110605,11.48%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,109992,11.41%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,107084,13.37%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,105643,13.36%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,103792,13.55%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,102679,13.65%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,101301,13.61%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,100969,13.48%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,100861,13.44%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,100821,13.41%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSessionImpl.java,16010,69.34%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSessionImpl.java,122541,11.26%
hibernate-core/src/main/java/org/hibernate/internal/AbstractSessionImpl.java,110514,11.50%
hibernate-core/src/main/java/org/hibernate/internal/AbstractScrollableResults.java,16008,69.37%
hibernate-core/src/main/java/org/hibernate/internal/AbstractScrollableResults.java,121951,11.79%
hibernate-core/src/main/java/org/hibernate/internal/AbstractQueryImpl.java,121943,11.79%
hibernate-core/src/main/java/org/hibernate/internal/AbstractBasicQueryContractImpl.java,120884,12.77%
hibernate-core/src/main/java/org/hibernate/id/uuid/StandardRandomStrategy.java,120758,12.89%
hibernate-core/src/main/java/org/hibernate/id/uuid/CustomVersionOneStrategy.java,120753,12.89%
hibernate-core/src/main/java/org/hibernate/id/insert/InsertGeneratedIdentifierDelegate.java,120744,12.89%
hibernate-core/src/main/java/org/hibernate/id/insert/AbstractSelectingDelegate.java,120737,12.89%
hibernate-core/src/main/java/org/hibernate/id/insert/AbstractReturningDelegate.java,120715,12.89%
hibernate-core/src/main/java/org/hibernate/id/enhanced/TableStructure.java,120701,12.89%
hibernate-core/src/main/java/org/hibernate/id/enhanced/TableGenerator.java,120681,12.90%
hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStyleGenerator.java,120677,12.90%
hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStructure.java,120671,12.90%
hibernate-core/src/main/java/org/hibernate/id/enhanced/HiLoOptimizer.java,120661,12.90%
hibernate-core/src/main/java/org/hibernate/id/enhanced/DatabaseStructure.java,120659,12.90%
hibernate-core/src/main/java/org/hibernate/id/UUIDHexGenerator.java,120635,12.90%
hibernate-core/src/main/java/org/hibernate/id/UUIDGenerator.java,120631,12.90%
hibernate-core/src/main/java/org/hibernate/id/UUIDGenerationStrategy.java,120627,12.91%
hibernate-core/src/main/java/org/hibernate/id/SequenceIdentityGenerator.java,120620,12.90%
hibernate-core/src/main/java/org/hibernate/id/SequenceHiLoGenerator.java,120602,12.91%
hibernate-core/src/main/java/org/hibernate/id/SequenceGenerator.java,120598,12.91%
hibernate-core/src/main/java/org/hibernate/id/SelectGenerator.java,120586,12.91%
hibernate-core/src/main/java/org/hibernate/id/MultipleHiLoPerTableGenerator.java,120580,12.91%
hibernate-core/src/main/java/org/hibernate/id/IncrementGenerator.java,120574,12.91%
hibernate-core/src/main/java/org/hibernate/id/IdentityGenerator.java,120562,12.91%
hibernate-core/src/main/java/org/hibernate/id/IdentifierGenerator.java,120546,12.92%
hibernate-core/src/main/java/org/hibernate/id/GUIDGenerator.java,120542,12.92%
hibernate-core/src/main/java/org/hibernate/id/ForeignGenerator.java,120530,12.92%
hibernate-core/src/main/java/org/hibernate/id/ForeignGenerator.java,109561,11.31%
hibernate-core/src/main/java/org/hibernate/id/CompositeNestedGeneratedValueGenerator.java,120521,12.92%
hibernate-core/src/main/java/org/hibernate/id/Assigned.java,120507,12.92%
hibernate-core/src/main/java/org/hibernate/id/AbstractPostInsertGenerator.java,120500,12.92%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/persistent/UpdateHandlerImpl.java,120496,12.92%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/persistent/Helper.java,120488,12.92%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/persistent/DeleteHandlerImpl.java,120470,12.93%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/local/LocalTemporaryTableBulkIdStrategy.java,120462,12.93%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/local/Helper.java,120452,12.93%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/global/GlobalTemporaryTableBulkIdStrategy.java,120442,12.93%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/TableBasedUpdateHandlerImpl.java,120430,12.93%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/TableBasedDeleteHandlerImpl.java,120402,12.94%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/MultiTableBulkIdStrategy.java,120380,12.94%
hibernate-core/src/main/java/org/hibernate/hql/spi/id/AbstractTableBasedBulkIdHandler.java,120354,12.94%
hibernate-core/src/main/java/org/hibernate/hql/spi/QueryTranslator.java,15977,69.33%
hibernate-core/src/main/java/org/hibernate/hql/spi/QueryTranslator.java,15645,70.88%
hibernate-core/src/main/java/org/hibernate/hql/spi/QueryTranslator.java,120329,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/WhereParser.java,120321,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/SelectParser.java,120319,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/QueryTranslatorImpl.java,15974,69.34%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/QueryTranslatorImpl.java,15644,70.89%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/QueryTranslatorImpl.java,120311,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/PathExpressionParser.java,120270,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/classic/ClauseParser.java,120264,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/SyntheticAndFactory.java,120260,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/SessionFactoryHelper.java,120254,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/SessionFactoryHelper.java,112020,11.34%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/ASTPrinter.java,120252,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SimpleCaseNode.java,698,62.75%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SelectExpression.java,120250,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SelectClause.java,669,62.33%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SelectClause.java,120248,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SearchedCaseNode.java,667,62.52%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/QueryNode.java,120244,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/OperatorNode.java,120242,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/IndexNode.java,120240,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/DotNode.java,120234,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/CastFunctionNode.java,120232,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/BinaryLogicOperatorNode.java,120230,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/AbstractRestrictableStatement.java,120228,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/AbstractNullnessCheckNode.java,120226,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/StatementExecutor.java,120224,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/MultiTableUpdateExecutor.java,120217,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/MultiTableDeleteExecutor.java,120211,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/DeleteExecutor.java,120203,12.94%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/BasicExecutor.java,120188,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java,15971,69.34%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java,15643,70.90%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java,120171,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/ParameterTranslationsImpl.java,112000,11.34%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlSqlWalker.java,120161,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlParser.java,120159,12.95%
hibernate-core/src/main/java/org/hibernate/hql/internal/QuerySplitter.java,111985,11.34%
hibernate-core/src/main/java/org/hibernate/graph/spi/EntityGraphImplementor.java,144871,11.75%
hibernate-core/src/main/java/org/hibernate/graph/spi/EntityGraphImplementor.java,120157,12.95%
hibernate-core/src/main/java/org/hibernate/graph/spi/EntityGraphImplementor.java,101534,13.66%
hibernate-core/src/main/java/org/hibernate/event/spi/PreUpdateEventListener.java,120132,12.93%
hibernate-core/src/main/java/org/hibernate/event/spi/PreLoadEventListener.java,120130,12.93%
hibernate-core/src/main/java/org/hibernate/event/spi/PreLoadEvent.java,120128,12.93%
hibernate-core/src/main/java/org/hibernate/event/spi/PreInsertEventListener.java,120126,12.93%
hibernate-core/src/main/java/org/hibernate/event/spi/PreDeleteEventListener.java,120124,12.93%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionUpdateEventListener.java,120122,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionUpdateEvent.java,120120,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionRemoveEventListener.java,120118,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionRemoveEvent.java,120116,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionRecreateEventListener.java,120114,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PreCollectionRecreateEvent.java,120112,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostUpdateEventListener.java,120110,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostUpdateEvent.java,120108,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostLoadEventListener.java,120106,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostLoadEvent.java,120104,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostInsertEventListener.java,120102,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostInsertEvent.java,120096,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostDeleteEventListener.java,120094,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostDeleteEvent.java,120092,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCommitUpdateEventListener.java,120090,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCommitInsertEventListener.java,120088,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCommitDeleteEventListener.java,120086,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionUpdateEventListener.java,120084,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionUpdateEvent.java,120082,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRemoveEventListener.java,120080,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRemoveEvent.java,120078,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRecreateEventListener.java,120076,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/PostCollectionRecreateEvent.java,120074,12.94%
hibernate-core/src/main/java/org/hibernate/event/spi/EventSource.java,120072,12.94%
hibernate-core/src/main/java/org/hibernate/event/internal/OnReplicateVisitor.java,120051,12.94%
hibernate-core/src/main/java/org/hibernate/event/internal/MergeContext.java,120046,12.94%
hibernate-core/src/main/java/org/hibernate/event/internal/DirtyCollectionSearchVisitor.java,120040,12.94%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultSaveOrUpdateEventListener.java,120036,12.94%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultRefreshEventListener.java,19007,68.70%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultRefreshEventListener.java,151947,12.34%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultRefreshEventListener.java,120030,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultPreLoadEventListener.java,120028,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultMergeEventListener.java,120026,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLoadEventListener.java,111983,11.34%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEventListener.java,9735,79.85%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,120014,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultDeleteEventListener.java,120008,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultAutoFlushEventListener.java,120002,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/AbstractSaveEventListener.java,119987,12.95%
hibernate-core/src/main/java/org/hibernate/event/internal/AbstractFlushingEventListener.java,119973,12.95%
hibernate-core/src/main/java/org/hibernate/engine/transaction/spi/TransactionImplementor.java,144864,11.74%
hibernate-core/src/main/java/org/hibernate/engine/transaction/spi/TransactionImplementor.java,119971,12.95%
hibernate-core/src/main/java/org/hibernate/engine/transaction/spi/TransactionImplementor.java,107051,13.36%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,119953,12.94%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,111981,11.34%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,110506,11.50%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,107041,13.35%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,106943,13.32%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,102434,13.87%
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/TransactionImpl.java,100817,13.42%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,17890,70.45%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,15968,69.35%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,15642,70.91%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,144857,11.74%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,119919,12.94%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,111978,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,110502,11.50%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,102421,13.87%
hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java,100927,13.49%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionOwner.java,119459,12.60%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionOwner.java,111976,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionImplementor.java,119445,12.60%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionImplementor.java,110477,11.51%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryImplementor.java,18554,70.41%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryImplementor.java,119061,12.79%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryImplementor.java,111974,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryImplementor.java,110104,11.44%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryImplementor.java,101529,13.65%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryDelegatingImpl.java,118585,12.68%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryDelegatingImpl.java,111933,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryDelegatingImpl.java,105872,13.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionFactoryDelegatingImpl.java,101525,13.65%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionEventListenerManager.java,111928,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,7914,85.27%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,15959,69.38%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,118478,12.62%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,110462,11.51%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,109559,11.31%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,102365,13.93%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,100917,13.48%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionBuilderImplementor.java,117720,12.35%
hibernate-core/src/main/java/org/hibernate/engine/spi/SessionBuilderImplementor.java,111927,11.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/RowSelection.java,102021,13.89%
hibernate-core/src/main/java/org/hibernate/engine/spi/RowSelection.java,102006,13.89%
